job,number,place,pub_time,title
市场类,1,深圳,2019-04-28,27092-应用宝渠道管理经理（深圳）
产品/项目类,1,深圳,2019-04-28,23295-互娱移动游戏社区运营经理（深圳）
产品/项目类,1,深圳,2019-04-28,21309-高中数学教研教学老师（深圳）
市场类,1,深圳,2019-04-28,23294-互娱WeGame端游平台品牌经理（深圳）
技术类,1,深圳,2019-04-28,TEG10-云计算规划工程师（深圳）
技术类,1,深圳,2019-04-28,TEG03-FPGA开发工程师（深圳）
技术类,1,深圳,2019-04-28,TME-全民K歌图形图像算法工程师（深圳）
职能类,1,北京,2019-04-28,FWZ-数据及隐私中心法律顾问（北京）
设计类,3,深圳,2019-04-28,TEG07-CDC高级视觉设计师（深圳）
技术类,1,深圳,2019-04-28,15571-Unreal客户端开发工程师
市场类,1,深圳,2019-04-28,ZL-商业分析经理(CSIG）
技术类,1,深圳,2019-04-28,18425-自然语言处理高级工程师（深圳）
产品/项目类,1,深圳,2019-04-28,TME-QQ音乐粉丝社区运营经理（深圳）
市场类,2,深圳,2019-04-28,26699-智慧零售项目经理
设计类,1,深圳,2019-04-28,TME-全民K歌多媒体设计师（深圳）
职能类,1,深圳,2019-04-28,WXG08-511 微信事业群部门秘书（深圳）
产品/项目类,2,上海,2019-04-28,21229-体育类游戏产品运营（上海）
技术类,2,深圳,2019-04-28,TEG09-推荐系统后台开发工程师（深圳）
技术类,1,深圳,2019-04-28,25928-后台测试开发工程师（深圳）
技术类,2,上海,2019-04-28,25924-运营开发高级工程师（上海）
技术类,1,深圳,2019-04-28,15570-端游客户端开发工程师（深圳）
产品/项目类,1,上海,2019-04-28,21229-体育类游戏策划（上海）
职能类,1,上海,2019-04-28,S2-电竞合资公司财务总监
产品/项目类,1,北京,2019-04-28,19822-影视制片经理（北京）
技术类,1,深圳,2019-04-28,15605-火影手游服务器开发工程师（深圳）
职能类,1,深圳,2019-04-28,21530-腾讯音乐职业发展经理
技术类,1,深圳,2019-04-28,TEG09-存储平台研发组长（深圳）
产品/项目类,1,深圳,2019-04-28,30620-腾讯广告微信广告渠道合作产品运营经理（深圳）
技术类,1,深圳,2019-04-28,TEG14-高级web前端开发工程师（深圳）
产品/项目类,2,深圳,2019-04-28,HY6-产品运营经理（深圳）
市场类,1,深圳,2019-04-28,27192-互娱市场与用户研究经理（海外方向）（深圳）
技术类,2,深圳,2019-04-28,TEG02-高级业务保障工程师（深圳）
技术类,2,广州,2019-04-28,WXG01-117 微信iOS功能开发工程师（广州）
产品/项目类,1,深圳,2019-04-28,25925-智能AI高级产品经理（深圳）
技术类,1,深圳,2019-04-28,TEG03-数据挖掘工程师（深圳）
技术类,3,广州,2019-04-28,WXG03-122 小程序算法工程师（广州）
技术类,1,深圳,2019-04-28,15605-航海王IP动作游戏UE4 引擎开发工程师（深圳）
技术类,2,深圳,2019-04-28,TME-腾讯音乐后台质量测试工程师（深圳）
产品/项目类,1,深圳,2019-04-28,30620-腾讯广告微信朋友圈产品运营经理（微信广告 深圳）
技术类,1,深圳,2019-04-28,TEG12-数据中心建筑设计师（深圳）
技术类,1,深圳,2019-04-28,15605-航海王IP动作游戏UE4客户端开发工程师（深圳）
技术类,1,广州,2019-04-28,WXG03-115 小程序 iOS 开发工程师（广州）
市场类,2,深圳,2019-04-28,23872-游戏市场商业分析（深圳）
技术类,3,深圳,2019-04-28,TME-腾讯音乐Web质量测试工程师（深圳）
技术类,1,北京,2019-04-28,CSIG16-自动驾驶仿真模拟系统-车辆动力学工程师（北京）
技术类,1,北京,2019-04-28,CSIG16-车联网后台开发工程师
设计类,1,上海,2019-04-28,15573-欧美写实SLG手游3D动画特效设计师（上海）
技术类,2,深圳,2019-04-28,TEG09-接入业务后台开发工程师（深圳）
产品/项目类,1,深圳,2019-04-28,18402-国内刺激战场-本地化及商业化
技术类,3,深圳,2019-04-28,18428-区块链应用（高级）开发工程师（深圳）
技术类,1,北京,2019-04-28,CSIG16-自动驾驶云平台虚拟化工程师（北京）
技术类,1,深圳,2019-04-28,18428-财付通组件平台高级研发工程师
市场类,1,深圳,2019-04-28,27092-商务合作拓展经理（深圳）
技术类,2,深圳,2019-04-28,18428-区块链技术专家工程师（深圳）
产品/项目类,1,深圳,2019-04-28,19511-腾讯游戏学院营运总监（深圳）
技术类,1,深圳,2019-04-28,25926-自然语言处理算法工程师（深圳）
市场类,1,深圳,2019-04-28,19511-腾讯游戏战略分析经理（深圳）
技术类,1,深圳,2019-04-28,22989-腾讯云计算机视觉算法研究员（深圳，北京）
职能类,1,深圳,2019-04-28,EC-高级品牌经理（深圳）
设计类,1,上海,2019-04-28,15573-新侠风MMORPG 3D场景美术设计师（上海）
产品/项目类,2,深圳,2019-04-28,30620-腾讯广告微信广告高级数据产品经理（深圳）
技术类,2,深圳,2019-04-28,30620-腾讯社交广告自然语言处理工程师（微信广告 深圳）
技术类,2,深圳,2019-04-28,22989-人工智能算法专家（NLP方向）（深圳/成都/上海/北京）
技术类,1,深圳,2019-04-28,22989-腾讯云SDN/NFV网络虚拟化研发工程师（深圳）（北京）
技术类,1,深圳,2019-04-28,TEG03-大数据服务测试工程师（深圳）
技术类,1,深圳,2019-04-28,15851-游戏图形渲染开发工程师Graphics/Engine Software Engineer
设计类,1,深圳,2019-04-28,15611-航海王IP动作游戏3D角色设计师（深圳）
产品/项目类,2,上海,2019-04-28,15573-新侠风MMORPG资深数值策划（上海）
产品/项目类,1,广州,2019-04-28,WXG03-211 微信开放平台商业化产品运营经理（广州）
职能类,2,北京,2019-04-28,26832-猎聘经理（深圳）
技术类,2,深圳,2019-04-28,22989-腾讯云企业业务中心前端研发工程师（深圳）
技术类,1,北京,2019-04-28,22989-大数据平台研发工程师
市场类,1,上海,2019-04-28,30627-腾讯广告区域业务拓展经理（RGM）-东区
技术类,1,成都,2019-04-28,WXG10-117 企业微信iOS移动客户端开发工程师（成都）
技术类,3,广州,2019-04-28,WXG08-113 微信小程序商业化后台工程师（广州）
,1,香港,2019-04-28,14914-互联网金融传播经理（香港）
产品/项目类,3,上海,2019-04-28,21229-沙盒/生存类产品运营策划（上海）
市场类,1,深圳,2019-04-28,29311-资深创意文案（深圳）
产品/项目类,2,深圳,2019-04-28,25663-腾讯游戏云高级产品经理（深圳）
技术类,1,广州,2019-04-28,WXG01-117 微信iOS客户端开发工程师（广州）
产品/项目类,2,上海,2019-04-28,21229-沙盒/生存类产品高级社区运营（上海）
产品/项目类,1,深圳,2019-04-28,30933-王者荣耀全球版-海外游戏数据分析经理（深圳）
职能类,1,上海,2019-04-28,HGJ-Legal Counsel (Technology Transactions)
技术类,2,深圳,2019-04-28,TEG05-高级后台系统开发工程师（深圳）
产品/项目类,1,深圳,2019-04-28,15571-射击游戏关卡策划（深圳）
产品/项目类,1,昆明,2019-04-28,26381-腾云平台运营总监（合资公司编制-云南）
市场类,3,昆明,2019-04-28,26381-腾云市场营销策划经理（合资公司编制-昆明）
技术类,1,广州,2019-04-28,28600-113 微信支付后台开发工程师（广州）
技术类,1,昆明,2019-04-28,26381-腾云技术总监（合资公司编制-昆明）
产品/项目类,5,昆明,2019-04-28,26381-腾云项目经理（合资公司编制-昆明）
技术类,6,昆明,2019-04-28,26381-腾云安卓开发工程师（合资公司编制-云南）
设计类,1,昆明,2019-04-28,26381-腾云交互设计（合资公司编制-云南）
市场类,1,上海,2019-04-28,30625-腾讯广告大客户销售经理
产品/项目类,8,昆明,2019-04-28,26381-腾云产品经理（合资公司编制-昆明）
技术类,1,昆明,2019-04-28,26381-腾云架构师（合资公司--昆明）
技术类,4,深圳,2019-04-28,22989-腾讯云serverless后台开发工程师（深圳）
技术类,1,深圳,2019-04-28,15612-后台游戏开发工程师(深圳）
产品/项目类,1,深圳,2019-04-28,19511-游戏学院高校合作项目经理（深圳）
产品/项目类,1,深圳,2019-04-28,25928-游戏语音高级产品策划（深圳）
技术类,1,广州,2019-04-28,WXG02-116 微信终端测试开发工程师（广州）
技术类,1,深圳,2019-04-28,25928-腾讯游戏云前端开发高级工程师（深圳）
技术类,2,深圳,2019-04-28,PCG04-看点高级测试开发工程师（深圳）
技术类,2,深圳,2019-04-28,15571-高级引擎开发工程师（深圳）
技术类,1,深圳,2019-04-28,22850-腾讯视频VIP后台开发工程师(深圳)
技术类,1,广州,2019-04-28,WXG02-116 微信小游戏专项测试工程师（广州/深圳）
技术类,2,北京,2019-04-28,WXG08-122 微信推荐数据挖掘算法工程师（北京）
技术类,1,上海,2019-04-28,15573-手游服务器开发工程师（上海）
产品/项目类,1,北京,2019-04-28,24546-客厅新媒体运营经理（北京）
技术类,1,深圳,2019-04-28,TEG15-java开发高级工程师（深圳）
产品/项目类,2,深圳,2019-04-28,30621-腾讯社交广告策略产品经理（新闻视频广告 深圳）
技术类,2,广州,2019-04-28,WXG03-113 微信公众平台后台开发工程师（广州）
设计类,1,深圳,2019-04-28,22989-腾讯云设计中心-高级交互设计师（深圳）
技术类,1,深圳,2019-04-28,25923-移动游戏运维工程师（深圳）
产品/项目类,1,深圳,2019-04-28,25663-游戏行业运营经理（深圳）
职能类,1,深圳,2019-04-28,HY-高管秘书（深圳）
技术类,6,深圳,2019-04-28,CSIG02-腾讯云教育行业方案架构师（深圳/北京）
技术类,3,北京,2019-04-28,22989-腾讯云大数据产品研发专家（北京）
职能类,1,深圳,2019-04-28,CB-绩效经理（深圳）
技术类,2,深圳,2019-04-28,30621-腾讯社交广告应用开发工程师（新闻视频广告 深圳）
市场类,1,深圳,2019-04-28,23294-互娱赛事运营经理（深圳）
技术类,5,北京,2019-04-28,22989-云存储资深研发工程师（北京）
技术类,5,北京,2019-04-28,22989-腾讯云大数据产品研发工程师（北京）
技术类,2,深圳,2019-04-28,TEG14-系统测试工程师(深圳)
职能类,2,深圳,2019-04-28,19511-腾讯游戏业务流程经理（深圳）
技术类,2,广州,2019-04-28,WXG02-143 微信后台策略安全工程师(广州/深圳)
技术类,2,深圳,2019-04-28,15571-Senior Technical Artist（Shenzhen）
技术类,3,北京,2019-04-28,23671-企鹅号后台开发工程师（北京）
产品/项目类,1,深圳,2019-04-28,22850-腾讯视频VIP产品经理(深圳)
产品/项目类,1,深圳,2019-04-28,22850-腾讯视频VIP 渠道营销工具产品经理（深圳）
设计类,1,上海,2019-04-28,25928-次世代3D角色美术(上海）
技术类,1,广州,2019-04-28,WXG02-113 微信通话后台开发工程师（广州/深圳）
技术类,2,北京,2019-04-28,PCG19-腾讯视频自然语言处理高级工程师（北京）
技术类,1,深圳,2019-04-28,22850-腾讯视频VIP后台开发
技术类,2,深圳,2019-04-28,25923-机器学习平台研发工程师（深圳）
技术类,1,深圳,2019-04-28,20503-计算机视觉高级研究员（深圳）
技术类,1,北京,2019-04-28,CSIG16-手图运营开发工程师（北京）
技术类,1,北京,2019-04-28,PCG19-腾讯视频大数据高级工程师（北京）
设计类,1,上海,2019-04-28,25928-次世代3D特效师（上海）
技术类,2,深圳,2019-04-28,30621-腾讯社交广告Web前端开发工程师（新闻视频广告 深圳）
内容编辑类,1,深圳,2019-04-28,23292-互娱内容运营经理（深圳）
市场类,1,深圳,2019-04-28,HY6-内容营销经理（深圳）
产品/项目类,2,上海,2019-04-28,15573-MMORPG资深手游关卡设计师（上海）
技术类,1,北京,2019-04-28,CSIG16-自动驾驶云平台高级后台开发工程师(北京)
技术类,1,深圳,2019-04-28,30621-腾讯社交广告高级算法工程师（新闻视频广告 深圳）
产品/项目类,1,深圳,2019-04-28,HY6-产品运营经理（深圳）
技术类,2,深圳,2019-04-28,TEG09-视频编转码高级工程师（深圳/北京）
技术类,1,深圳,2019-04-28,15612-游戏客户端研发工程师(深圳)
技术类,1,深圳,2019-04-28,30620-腾讯社交广告web前端高级开发工程师(微信广告 深圳）
技术类,1,北京,2019-04-28,CSIG16-手图后台开发工程师（北京）
设计类,2,上海,2019-04-28,15573-MMORPG手游3D动画设计师（上海）
技术类,1,北京,2019-04-28,23486-后台开发高级工程师（北京）
设计类,2,深圳,2019-04-28,15611-航海王IP动作游戏3D动画设计师（深圳）
技术类,1,深圳,2019-04-28,TEG05-高级后台研发工程师（深圳）
技术类,1,上海,2019-04-28,32032-游戏引擎渲染工程师（上海）
技术类,3,深圳,2019-04-28,TEG14-交易型业务后台开发工程师（深圳）
技术类,2,深圳,2019-04-28,TEG05-高级安全分析运营工程师（深圳）
设计类,2,深圳,2019-04-28,15611-航海王IP动作游戏3D特效设计师（深圳）
技术类,1,深圳,2019-04-28,27193-互娱前端开发工程师
技术类,1,深圳,2019-04-28,30620-腾讯广告微信广告基础平台开发工程师（深圳）
技术类,3,北京,2019-04-28,CSIG16-自动驾驶融合感知(北京)
技术类,1,深圳,2019-04-28,TEG05-高级后台研发工程师（深圳）
设计类,1,成都,2019-04-28,15575-《王者荣耀》高级UI设计师（成都）
技术类,1,深圳,2019-04-28,TEG15-结算平台高级开发工程师（深圳）
技术类,1,北京,2019-04-28,CSIG16-基础架构工程师
产品/项目类,1,深圳,2019-04-28,22989-腾讯云存储产品运营（深圳/北京）
市场类,1,深圳,2019-04-28,23294-电竞明星经纪（深圳）
产品/项目类,1,北京,2019-04-28,CSIG16-POI数据平台产品经理
产品/项目类,1,深圳,2019-04-28,30620-腾讯社交广告流量生态平台合作运营经理（微信广告 深圳）
产品/项目类,1,北京,2019-04-28,30625--腾讯广告KA游戏行业运营经理
技术类,1,深圳,2019-04-28,CS-腾讯公益c/c++后台开发工程师（深圳）
技术类,3,广州,2019-04-28,WXG01-微信客户端业务开发工程师-开放平台业务方向（广州）
技术类,1,广州,2019-04-28,WXG01-122 微信数据挖掘高级工程师（广州）
产品/项目类,1,深圳,2019-04-28,30620-腾讯社交广告房产家装行业运营经理（微信广告 深圳）
技术类,2,北京,2019-04-28,WXG08-113 微信自然语言处理系统后台开发工程师（北京）
技术类,1,北京,2019-04-28,TEG11-推荐系统算法研发工程师（北京）
技术类,1,上海,2019-04-28,15573-手游客户端开发工程师（上海）
技术类,2,深圳,2019-04-28,WXG02-122 微信高级数据挖掘算法工程师（深圳）
职能类,1,北京,2019-04-28,AQ-安全责任经理（北京）
职能类,1,深圳,2019-04-28,HY-高管秘书（深圳）
技术类,1,深圳,2019-04-28,30621-腾讯社交广告后台开发工程师（新闻视频广告  深圳）
